threshold,GP_mean,GP_std,LR_mean,LR_std,RF_mean,RF_std,XGB_mean,XGB_std,LR_platt_mean,LR_platt_std,RF_platt_mean,RF_platt_std,APACHE-IV_mean,APACHE-IV_std
0.12819095477386935,0.07369959225337953,0.00496189938721304,0.05577532488096744,0.001503973078581678,0.06567253007592411,0.0016288949373530976,0.07844483908929638,0.0021471481624730482,0.08279437069827454,0.003658170884554437,0.08393285905912094,0.004182542364483099,0.07170589542990434,0.004140762812172501
0.1306532663316583,0.07265375644885312,0.005240523561302134,0.05373366916121549,0.0014925767653719462,0.06406684804133479,0.0015998205033357497,0.07704393805649533,0.00230003357426436,0.08167071782778379,0.0038311175099889107,0.08275870697636692,0.004437068295976107,0.07064566265226183,0.00416950980042209
0.13311557788944725,0.0714882723146112,0.005200785082868595,0.05168390496977141,0.0015328208280085006,0.06260695276624387,0.0015851016204260862,0.07580484808091802,0.002321390254687248,0.08041946446696595,0.0038688463809189015,0.08175160684580425,0.004540350984820451,0.06961345580679555,0.004179487573457839
0.1355778894472362,0.07034728445310215,0.005150144476094896,0.04960457824198607,0.0015674058255222677,0.061170699158262745,0.0017099726768754315,0.074322108405555,0.002294897603590278,0.07937070780485139,0.004101208736114419,0.08060950952234644,0.004485334554998648,0.06829866008874647,0.004319902048836905
0.13804020100502515,0.0688930348742546,0.005119936299132306,0.04752432222986282,0.0015021114182906345,0.05962604657796209,0.0017602498210293875,0.07312988456751386,0.0022444281839852044,0.07836801487716076,0.003933192809673998,0.0795517833070327,0.004341301218623926,0.06709653467903377,0.004513507042437874
0.1405025125628141,0.06795098496333939,0.005130883797572699,0.045532978198859916,0.001462694671678707,0.05824672112937003,0.0016634342141761658,0.07184432746269459,0.0024502851204931462,0.07745947589178451,0.004043884021781742,0.07855773679134216,0.004059931816870717,0.06595336656716552,0.004630312008539581
0.14296482412060302,0.06659823864809762,0.005369938933162411,0.04340053204578727,0.0016486173311621819,0.05684522852205502,0.001587187530475407,0.07047983069273214,0.002401850271124465,0.07642592616662314,0.004112877111841893,0.07753419661344325,0.004063117867496535,0.06508768028248561,0.0045292461616875225
0.14542713567839197,0.06563036145212009,0.005722540028009464,0.04135518531897902,0.00164768730750745,0.05555791211401604,0.0017341472771513333,0.06927590004191769,0.002612530427556076,0.07525832009239487,0.0042387225583799875,0.07659358286601409,0.003982579029802302,0.06371413925354392,0.004529764622927002
0.14788944723618092,0.06453176529169964,0.0057762282353223185,0.039341091090648254,0.0017218148534997306,0.05416969221948549,0.0018975149053010753,0.0681143772394868,0.002780730573498374,0.07419823785641584,0.004217608859435221,0.075576604673326,0.003926056356450413,0.06272848260212392,0.004369515260573146
0.15035175879396986,0.06366260612607985,0.0057703811615006624,0.03734383979360851,0.0018077525548465803,0.052798158879752546,0.002062798873265102,0.06693314218093345,0.002899966822283336,0.07335484292240121,0.0043665044489046905,0.07457875082994389,0.0038942751790055383,0.06145598924819654,0.0044241310476408205
0.1528140703517588,0.06285487861480218,0.0058017370726362195,0.03534096331292545,0.0018506700658755615,0.05140263092528429,0.0019600714429954427,0.06583968872033567,0.002781749514657447,0.07242056936132134,0.004250309108542301,0.07359873242804899,0.0038958032698038158,0.06035143055245947,0.004266206248685795
0.15527638190954776,0.06177535088076843,0.005731369335350176,0.033460195742498956,0.0018600330658216757,0.050147539933997086,0.0020577704909677686,0.06471742921311116,0.002772257518245322,0.07151686716806001,0.004149888836778825,0.07254747549933092,0.003999395673150217,0.05929879869898746,0.0042178128620439315
0.1577386934673367,0.060737966949430754,0.005763556498582289,0.031578865947443226,0.0018568446092804233,0.04891645129142273,0.002137421600037181,0.06352864105775728,0.0029021739348247546,0.07042124379415998,0.0043546147554413455,0.07153067511596856,0.004200241857227954,0.05863697752212397,0.004209288930755442
0.16020100502512563,0.05996491692171855,0.005747743144157599,0.029731879846602274,0.001964450769419674,0.0476545408669342,0.002291848902750224,0.062296916918002744,0.0031228382085755316,0.06924827344678454,0.004162895410036165,0.07052380087737707,0.004031247378153605,0.05806713862419585,0.004349017304533614
0.16266331658291458,0.05897270888175783,0.005987417498323963,0.027831487907187317,0.0019610496465588437,0.04647433004002484,0.0024125599202381312,0.06093577667248012,0.0031932981344013436,0.06844882855867342,0.004374950817757357,0.06976057885444159,0.00405828832452253,0.05660135382198173,0.004237751159002662
0.16512562814070353,0.05815762673460585,0.006112806180295977,0.026082801410630446,0.0020135934285873155,0.045298356420260255,0.002624111787105819,0.0597483012733134,0.0031946907108272946,0.06742207121031794,0.004410620754004711,0.06905255448237478,0.003965353621821115,0.0549093018299107,0.004410180550096483
